"x","y","observed","predicted","residual"
-5.44583333333333,35.8208333333333,26.7003009608201,28.8349649197822,-2.13466395896208
-5.4375,35.8208333333333,26.8003013422899,28.9778263361282,-2.17752499383832
-5.42916666666667,35.8208333333333,26.8003013422899,28.9952871759038,-2.19498583361394
-5.42083333333333,35.8208333333333,26.9002998164109,28.9936998268333,-2.09340001042234
-5.4125,35.8208333333333,26.9002998164109,29.1746576208715,-2.27435780446057
-5.40416666666667,35.8208333333333,27.0003001978807,29.2762479613842,-2.27594776350353
-5.39583333333333,35.8208333333333,27.1003005793504,29.1508473848139,-2.05054680546345
-5.3875,35.8208333333333,27.2003009608201,29.2333895364804,-2.03308857566029
-5.37916666666667,35.8208333333333,27.3003013422899,29.3333925279226,-2.03309118563275
-5.37083333333333,35.8208333333333,27.4002998164109,29.4286334721532,-2.0283336557423
-5.3625,35.8208333333333,27.4002998164109,29.468317198916,-2.06801738250507
-5.35416666666667,35.8208333333333,27.3003013422899,29.5318111617364,-2.2315098194466
-5.74583333333333,35.8125,26.1003005793504,29.4429196137878,-3.34261903443744
-5.7375,35.8125,26.3003013422899,29.3762509528264,-3.07594961053654
-5.72916666666667,35.8125,26.4002998164109,29.3492660186277,-2.94896620221676
-5.72083333333333,35.8125,26.5003001978807,29.3762509528264,-2.87595075494572
-5.7125,35.8125,26.7003009608201,29.393711792602,-2.69341083178188
-5.70416666666667,35.8125,26.8003013422899,29.4254587740122,-2.62515743172237
-5.69583333333333,35.8125,27.0003001978807,29.3984738398135,-2.39817364193287
-5.6875,35.8125,27.1003005793504,29.2571997725381,-2.15689919318768
-5.67916666666667,35.8125,27.2003009608201,29.2683112160317,-2.06801025521153
-5.67083333333333,35.8125,27.3003013422899,29.1984678569292,-1.89816651463932
-5.6625,35.8125,27.3003013422899,29.2825973576663,-1.9822960153764
-5.65416666666667,35.8125,27.3003013422899,29.3651395093328,-2.06483816704296
-5.64583333333333,35.8125,27.4002998164109,29.5238744163839,-2.12357459997295
-5.6375,35.8125,27.4002998164109,29.5222870673134,-2.12198725090244
-5.62916666666667,35.8125,27.4002998164109,29.4238714249417,-2.02357160853077
-5.62083333333333,35.8125,27.4002998164109,29.319106386288,-1.91880656987706
-5.6125,35.8125,27.4002998164109,29.3619648111918,-1.96166499478085
-5.60416666666667,35.8125,27.4002998164109,29.1921184606471,-1.79181864423619
-5.59583333333333,35.8125,27.4002998164109,29.0095733175384,-1.60927350112744
-5.5875,35.8125,27.4002998164109,29.166720875519,-1.76642105910802
-5.57916666666667,35.8125,27.4002998164109,29.2524377253265,-1.8521379089156
-5.57083333333333,35.8125,27.4002998164109,29.3460913204867,-1.94579150407574
-5.5625,35.8125,27.3003013422899,29.5127629728903,-2.21246163060047
-5.55416666666667,35.8125,27.3003013422899,29.3302178297816,-2.02991648749173
-5.54583333333333,35.8125,27.3003013422899,29.104814261769,-1.80451291947919
-5.5375,35.8125,27.2003009608201,29.1302118468972,-1.92991088607709
